id,question,sparql,answer
8565,the largest city in Democratic Republic of Madagascar,select  ?o    {    <http://dbpedia.org/resource/Democratic_Republic_of_Madagascar> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8566,the largest city in Djibouti,select  ?o    {    <http://dbpedia.org/resource/Djibouti> <http://dbpedia.org/ontology/largestCity>  ?o    },Djibouti (city)
8567,the largest city in Guatemala,select  ?o    {    <http://dbpedia.org/resource/Guatemala> <http://dbpedia.org/ontology/largestCity>  ?o    },Guatemala City
8568,the largest city in Grenada,select  ?o    {    <http://dbpedia.org/resource/Grenada> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8569,the largest city in Faroe Islands,select  ?o    {    <http://dbpedia.org/resource/Faroe_Islands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8570,the largest city in Eritrea,select  ?o    {    <http://dbpedia.org/resource/Eritrea> <http://dbpedia.org/ontology/largestCity>  ?o    },Asmara
8571,the largest city in Guyana,select  ?o    {    <http://dbpedia.org/resource/Guyana> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8572,the largest city in Kingdom of Sikkim,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Sikkim> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8573,the largest city in Euro gold and silver commemorative coins (Malta),select  ?o    {    <http://dbpedia.org/resource/Euro_gold_and_silver_commemorative_coins_(Malta)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8574,the largest city in Euro gold and silver commemorative coins (Slovenia),select  ?o    {    <http://dbpedia.org/resource/Euro_gold_and_silver_commemorative_coins_(Slovenia)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8575,the largest city in South Africa,select  ?o    {    <http://dbpedia.org/resource/South_Africa> <http://dbpedia.org/ontology/largestCity>  ?o    },Johannesburg
8576,the largest city in Unification of Hispaniola,select  ?o    {    <http://dbpedia.org/resource/Unification_of_Hispaniola> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8577,the largest city in Principality of Salm,select  ?o    {    <http://dbpedia.org/resource/Principality_of_Salm> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8578,the largest city in Republic of the North Solomons,select  ?o    {    <http://dbpedia.org/resource/Republic_of_the_North_Solomons> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8579,the largest city in Euro gold and silver commemorative coins (Germany),select  ?o    {    <http://dbpedia.org/resource/Euro_gold_and_silver_commemorative_coins_(Germany)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8580,the largest city in Torres Strait Regional Authority,select  ?o    {    <http://dbpedia.org/resource/Torres_Strait_Regional_Authority> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8581,the largest city in History of the Roman Empire,select  ?o    {    <http://dbpedia.org/resource/History_of_the_Roman_Empire> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8582,the largest city in Captaincy General of Puerto Rico,select  ?o    {    <http://dbpedia.org/resource/Captaincy_General_of_Puerto_Rico> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8583,the largest city in Turup,select  ?o    {    <http://dbpedia.org/resource/Turup> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8584,the largest city in Captaincy General of Cuba,select  ?o    {    <http://dbpedia.org/resource/Captaincy_General_of_Cuba> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8585,the largest city in Colonial Mauritania,select  ?o    {    <http://dbpedia.org/resource/Colonial_Mauritania> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8586,the largest city in Grand Duchy of the Lagoan Isles,select  ?o    {    <http://dbpedia.org/resource/Grand_Duchy_of_the_Lagoan_Isles> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8587,the largest city in Dominion of British West Florida,select  ?o    {    <http://dbpedia.org/resource/Dominion_of_British_West_Florida> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8588,the largest city in EUCLID (university),select  ?o    {    <http://dbpedia.org/resource/EUCLID_(university)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8589,the largest city in Merina Kingdom,select  ?o    {    <http://dbpedia.org/resource/Merina_Kingdom> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8590,the largest city in Akhzivland,select  ?o    {    <http://dbpedia.org/resource/Akhzivland> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8591,the largest city in Mauritania,select  ?o    {    <http://dbpedia.org/resource/Mauritania> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8592,the largest city in Provincias Internas,select  ?o    {    <http://dbpedia.org/resource/Provincias_Internas> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8593,the largest city in Bahrain,select  ?o    {    <http://dbpedia.org/resource/Bahrain> <http://dbpedia.org/ontology/largestCity>  ?o    },Manama
8594,the largest city in Abkhazia,select  ?o    {    <http://dbpedia.org/resource/Abkhazia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8595,the largest city in Bouvet Island,select  ?o    {    <http://dbpedia.org/resource/Bouvet_Island> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8596,the largest city in Italian Empire,select  ?o    {    <http://dbpedia.org/resource/Italian_Empire> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8597,the largest city in Kingdom of the Netherlands,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_the_Netherlands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8598,the largest city in British Indian Ocean Territory,select  ?o    {    <http://dbpedia.org/resource/British_Indian_Ocean_Territory> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8599,the largest city in Argentina,select  ?o    {    <http://dbpedia.org/resource/Argentina> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8600,the largest city in Sultanate of Egypt,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Egypt> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8601,the largest city in Khedivate of Egypt,select  ?o    {    <http://dbpedia.org/resource/Khedivate_of_Egypt> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8602,the largest city in Ascension Island,select  ?o    {    <http://dbpedia.org/resource/Ascension_Island> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8603,the largest city in Cape Verde,select  ?o    {    <http://dbpedia.org/resource/Cape_Verde> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8604,the largest city in East Timor,select  ?o    {    <http://dbpedia.org/resource/East_Timor> <http://dbpedia.org/ontology/largestCity>  ?o    },Dili
8605,the largest city in Emirate of Granada,select  ?o    {    <http://dbpedia.org/resource/Emirate_of_Granada> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8606,the largest city in CEN 1789,select  ?o    {    <http://dbpedia.org/resource/CEN_1789> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8607,the largest city in Taifa of Baeza,select  ?o    {    <http://dbpedia.org/resource/Taifa_of_Baeza> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8608,the largest city in Republic of the Congo,select  ?o    {    <http://dbpedia.org/resource/Republic_of_the_Congo> <http://dbpedia.org/ontology/largestCity>  ?o    },Brazzaville
8609,the largest city in Duchy of Guastalla,select  ?o    {    <http://dbpedia.org/resource/Duchy_of_Guastalla> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8610,the largest city in Euro gold and silver commemorative coins (Greece),select  ?o    {    <http://dbpedia.org/resource/Euro_gold_and_silver_commemorative_coins_(Greece)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8611,the largest city in Free Republic of Wendland,select  ?o    {    <http://dbpedia.org/resource/Free_Republic_of_Wendland> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8612,the largest city in Pashalik of Scutari,select  ?o    {    <http://dbpedia.org/resource/Pashalik_of_Scutari> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8613,the largest city in Republic of San Marco,select  ?o    {    <http://dbpedia.org/resource/Republic_of_San_Marco> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8614,the largest city in American Samoa,select  ?o    {    <http://dbpedia.org/resource/American_Samoa> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8615,the largest city in Russian Empire,select  ?o    {    <http://dbpedia.org/resource/Russian_Empire> <http://dbpedia.org/ontology/largestCity>  ?o    },Saint Petersburg
8616,the largest city in Federation of Rhodesia and Nyasaland,select  ?o    {    <http://dbpedia.org/resource/Federation_of_Rhodesia_and_Nyasaland> <http://dbpedia.org/ontology/largestCity>  ?o    },Harare
8617,the largest city in Ancient Carthage,select  ?o    {    <http://dbpedia.org/resource/Ancient_Carthage> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8618,the largest city in Khamag Mongol,select  ?o    {    <http://dbpedia.org/resource/Khamag_Mongol> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8619,the largest city in Mamluk Sultanate (Cairo),select  ?o    {    <http://dbpedia.org/resource/Mamluk_Sultanate_(Cairo)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8620,the largest city in Grand Duchy of Westarctica,select  ?o    {    <http://dbpedia.org/resource/Grand_Duchy_of_Westarctica> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8621,the largest city in Post-Soviet transition in Ukraine,select  ?o    {    <http://dbpedia.org/resource/Post-Soviet_transition_in_Ukraine> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8622,the largest city in Swedish Empire,select  ?o    {    <http://dbpedia.org/resource/Swedish_Empire> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8623,the largest city in Saxe-Saalfeld,select  ?o    {    <http://dbpedia.org/resource/Saxe-Saalfeld> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8624,the largest city in Kingdom of Wallachia,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Wallachia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8625,the largest city in Subanon people,select  ?o    {    <http://dbpedia.org/resource/Subanon_people> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8626,the largest city in Rus' Khaganate,select  ?o    {    <http://dbpedia.org/resource/Rus'_Khaganate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8627,the largest city in Kievan Rus',select  ?o    {    <http://dbpedia.org/resource/Kievan_Rus'> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8628,the largest city in Kingdom of Sardinia,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Sardinia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8629,the largest city in Burundi,select  ?o    {    <http://dbpedia.org/resource/Burundi> <http://dbpedia.org/ontology/largestCity>  ?o    },Bujumbura
8630,the largest city in Edom,select  ?o    {    <http://dbpedia.org/resource/Edom> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8631,the largest city in Kingdom of Dambadeniya,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Dambadeniya> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8632,the largest city in Urartu,select  ?o    {    <http://dbpedia.org/resource/Urartu> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8633,the largest city in Principality of Stavelot-Malmedy,select  ?o    {    <http://dbpedia.org/resource/Principality_of_Stavelot-Malmedy> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8634,the largest city in Military Administration in Poland,select  ?o    {    <http://dbpedia.org/resource/Military_Administration_in_Poland> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8635,the largest city in Colony of Niger,select  ?o    {    <http://dbpedia.org/resource/Colony_of_Niger> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8636,the largest city in Save Aramoana Campaign,select  ?o    {    <http://dbpedia.org/resource/Save_Aramoana_Campaign> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8637,the largest city in United Principalities,select  ?o    {    <http://dbpedia.org/resource/United_Principalities> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8638,the largest city in Wirtland (micronation),select  ?o    {    <http://dbpedia.org/resource/Wirtland_(micronation)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8639,the largest city in Kingdom of Hawaii,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Hawaii> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8640,the largest city in Dutch East Indies,select  ?o    {    <http://dbpedia.org/resource/Dutch_East_Indies> <http://dbpedia.org/ontology/largestCity>  ?o    },Surabaya
8641,the largest city in North Vietnam,select  ?o    {    <http://dbpedia.org/resource/North_Vietnam> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8642,the largest city in Republic of Macedonia,select  ?o    {    <http://dbpedia.org/resource/Republic_of_Macedonia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8643,the largest city in Japanese occupation of Cambodia,select  ?o    {    <http://dbpedia.org/resource/Japanese_occupation_of_Cambodia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8644,the largest city in Colony of Tasmania,select  ?o    {    <http://dbpedia.org/resource/Colony_of_Tasmania> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8645,the largest city in Nordic countries,select  ?o    {    <http://dbpedia.org/resource/Nordic_countries> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
8646,the largest city in Kingdom of Afghanistan,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Afghanistan> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
